resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,race_points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,qualifying_position,best_qualifying_seconds,driverRef,forename,surname,driver_nationality,driver_name,constructor_name,constructor_nationality,circuit_name,circuit_country,lat,lng,alt,status,standing_points_after_race,standing_wins_after_race,standing_position_after_race,podium,top10,win,finished_clean,qualifying_delta_to_pole,grid_minus_qualifying,driver_prev_standing_position,driver_prev_season_points,driver_prev_season_wins,driver_avg_finish_last_5,driver_avg_grid_last_5,driver_avg_points_last_5,driver_podium_rate_last_10,driver_top10_rate_last_10,driver_finish_rate_last_10,constructor_avg_finish_last_5,constructor_avg_grid_last_5,constructor_avg_points_last_5,constructor_podium_rate_last_10,constructor_top10_rate_last_10,constructor_finish_rate_last_10,driver_constructor_pair_starts,driver_circuit_starts,constructor_circuit_starts
21013,850,18,1,4.0,7,,R,22,0.0,35,,,33.0,9.0,01:36.3,192.532,9,2011,10,20,German Grand Prix,2011-07-24,7.0,91.288,button,Jenson,Button,British,Jenson Button,McLaren,British,NÌ_rburgring,Germany,50.3356,6.9475,,Hydraulics,109.0,1.0,5.0,0,0,0,0,1.208999999999989,0.0,5.0,109.0,1,6.6,5.0,12.6,0.5,0.9,0.9,6.6,5.0,12.6,0.5,0.9,0.9,28,1,3
20995,850,20,9,1.0,3,4.0,4,4,12.0,60,47.921,5898255.0,47.0,3.0,01:34.6,195.933,1,2011,10,20,German Grand Prix,2011-07-24,3.0,90.21600000000001,vettel,Sebastian,Vettel,German,Sebastian Vettel,Red Bull,Austrian,NÌ_rburgring,Germany,50.3356,6.9475,,Finished,216.0,6.0,1.0,0,1,0,1,0.13700000000000045,0.0,1.0,204.0,6,1.4,1.4,22.2,1.0,1.0,1.0,1.4,1.4,22.2,1.0,1.0,1.0,45,1,3
21014,850,22,3,11.0,14,,R,23,0.0,16,,,8.0,19.0,01:39.7,185.924,44,2011,10,20,German Grand Prix,2011-07-24,14.0,93.043,barrichello,Rubens,Barrichello,Brazilian,Rubens Barrichello,Williams,British,NÌ_rburgring,Germany,50.3356,6.9475,,Oil leak,4.0,0.0,16.0,0,0,0,0,2.9639999999999986,0.0,16.0,4.0,0,12.0,14.8,0.8,0.0,0.2,0.8,12.0,14.8,0.8,0.0,0.2,0.8,28,1,2
21012,850,24,164,23.0,23,,R,21,0.0,37,,,28.0,24.0,01:40.7,184.07,10,2011,10,20,German Grand Prix,2011-07-24,23.0,97.011,liuzzi,Vitantonio,Liuzzi,Italian,Vitantonio Liuzzi,HRT,Spanish,NÌ_rburgring,Germany,50.3356,6.9475,,Electrical,0.0,0.0,20.0,0,0,0,0,6.931999999999988,0.0,20.0,0.0,0,18.8,21.8,0.0,0.0,0.0,0.7,18.8,21.8,0.0,0.0,0.0,0.7777777777777778,9,0,0
20999,850,30,131,7.0,10,8.0,8,8,4.0,59,,,49.0,6.0,01:35.6,193.8,11,2011,10,20,German Grand Prix,2011-07-24,10.0,92.18,michael_schumacher,Michael,Schumacher,German,Michael Schumacher,Mercedes,German,NÌ_rburgring,Germany,50.3356,6.9475,,+1 Lap,32.0,0.0,10.0,0,1,0,1,2.100999999999999,0.0,10.0,28.0,0,11.6,8.8,4.4,0.0,0.5,0.7,11.6,8.8,4.4,0.0,0.5,0.7,28,0,1
21006,850,67,5,18.0,24,15.0,15,15,0.0,59,,,48.0,16.0,01:37.9,189.374,11,2011,10,20,German Grand Prix,2011-07-24,16.0,93.54599999999999,buemi,SÌ©bastien,Buemi,Swiss,SÌ©bastien Buemi,Toro Rosso,Italian,NÌ_rburgring,Germany,50.3356,6.9475,,+1 Lap,8.0,0.0,15.0,0,0,0,1,3.4669999999999845,8.0,15.0,8.0,0,13.6,15.6,0.4,0.0,0.4,0.9,13.6,15.6,0.4,0.0,0.4,0.9,45,1,2
21003,850,153,5,19.0,16,12.0,12,12,0.0,59,,,59.0,14.0,01:37.4,190.245,11,2011,10,20,German Grand Prix,2011-07-24,17.0,93.658,alguersuari,Jaime,Alguersuari,Spanish,Jaime Alguersuari,Toro Rosso,Italian,NÌ_rburgring,Germany,50.3356,6.9475,,+1 Lap,9.0,0.0,13.0,0,0,0,1,3.5789999999999935,-1.0,13.0,9.0,0,12.4,18.4,1.8,0.0,0.4,0.8,12.4,18.4,1.8,0.0,0.4,0.8,36,0,3
21000,850,155,15,16.0,17,9.0,9,9,2.0,59,,,50.0,11.0,01:36.7,191.733,11,2011,10,20,German Grand Prix,2011-07-24,18.0,93.786,kobayashi,Kamui,Kobayashi,Japanese,Kamui Kobayashi,Sauber,Swiss,NÌ_rburgring,Germany,50.3356,6.9475,,+1 Lap,27.0,0.0,11.0,0,1,0,1,3.7069999999999936,-1.0,11.0,25.0,0,12.0,12.2,3.4,0.0,0.6,0.8,12.0,12.2,3.4,0.0,0.6,0.8,28,0,0
21001,850,808,4,10.0,9,10.0,10,10,1.0,59,,,50.0,8.0,01:36.2,192.676,11,2011,10,20,German Grand Prix,2011-07-24,9.0,91.985,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,Renault,French,NÌ_rburgring,Germany,50.3356,6.9475,,+1 Lap,32.0,0.0,9.0,0,1,0,1,1.9059999999999917,0.0,9.0,31.0,0,12.4,10.2,2.0,0.1,0.5,0.8,12.4,10.2,2.0,0.1,0.5,0.8,28,0,3
21011,850,812,205,21.0,20,20.0,20,20,0.0,56,,,56.0,22.0,01:40.4,184.525,14,2011,10,20,German Grand Prix,2011-07-24,21.0,96.422,chandhok,Karun,Chandhok,Indian,Karun Chandhok,Lotus,Malaysian,NÌ_rburgring,Germany,50.3356,6.9475,,+4 Laps,0.0,0.0,27.0,0,0,0,1,6.342999999999989,-1.0,20.0,0.0,0,17.8,23.4,0.0,0.0,0.0,0.6,18.2,19.2,0.0,0.0,0.0,0.7,0,0,1
21005,850,813,3,12.0,13,14.0,14,14,0.0,59,,,50.0,15.0,01:37.6,189.947,11,2011,10,20,German Grand Prix,2011-07-24,13.0,92.63499999999999,maldonado,Pastor,Maldonado,Venezuelan,Pastor Maldonado,Williams,British,NÌ_rburgring,Germany,50.3356,6.9475,,+1 Lap,0.0,0.0,21.0,0,0,0,1,2.555999999999983,0.0,23.0,0.0,0,16.8,10.2,0.0,0.0,0.0,0.5555555555555556,16.8,10.2,0.0,0.0,0.0,0.5,9,0,3
21004,850,814,10,15.0,12,13.0,13,13,0.0,59,,,54.0,12.0,01:36.7,191.622,11,2011,10,20,German Grand Prix,2011-07-24,12.0,92.56,resta,Paul,di Resta,British,Paul di Resta,Force India,Indian,NÌ_rburgring,Germany,50.3356,6.9475,,+1 Lap,2.0,0.0,17.0,0,0,0,1,2.4809999999999945,0.0,17.0,2.0,0,14.2,11.6,0.0,0.0,0.2222222222222222,0.7777777777777778,14.2,11.6,0.0,0.0,0.3,0.8,9,0,3
21002,850,815,15,17.0,15,11.0,11,11,0.0,59,,,53.0,13.0,01:37.0,190.994,11,2011,10,20,German Grand Prix,2011-07-24,15.0,93.176,perez,Sergio,PÌ©rez,Mexican,Sergio PÌ©rez,Sauber,Swiss,NÌ_rburgring,Germany,50.3356,6.9475,,+1 Lap,8.0,0.0,14.0,0,0,0,1,3.096999999999994,0.0,14.0,8.0,0,13.0,11.0,1.6,0.0,0.25,0.625,13.0,11.0,1.6,0.0,0.4,0.7,8,0,1
21009,850,816,166,25.0,21,18.0,18,18,0.0,57,,,57.0,20.0,01:39.8,185.723,13,2011,10,20,German Grand Prix,2011-07-24,22.0,96.64099999999999,ambrosio,JÌ©rÌ«me,d'Ambrosio,Belgian,JÌ©rÌ«me d'Ambrosio,Virgin,British,NÌ_rburgring,Germany,50.3356,6.9475,,+3 Laps,0.0,0.0,22.0,0,0,0,1,6.561999999999983,-1.0,21.0,0.0,0,17.8,22.4,0.0,0.0,0.0,0.8888888888888888,17.8,22.4,0.0,0.0,0.0,0.9,9,0,1
21010,850,817,164,22.0,22,19.0,19,19,0.0,57,,,57.0,23.0,01:40.5,184.426,13,2011,10,20,German Grand Prix,2011-07-24,24.0,97.036,ricciardo,Daniel,Ricciardo,Australian,Daniel Ricciardo,HRT,Spanish,NÌ_rburgring,Germany,50.3356,6.9475,,+3 Laps,0.0,0.0,26.0,0,0,0,1,6.956999999999994,-2.0,26.0,0.0,0,19.0,24.0,0.0,0.0,0.0,1.0,18.8,23.6,0.0,0.0,0.0,0.7,1,0,1
21019,851,1,1,3.0,2,4.0,4,4,12.0,70,48.338,6450675.0,61.0,2.0,01:23.7,188.517,1,2011,11,11,Hungarian Grand Prix,2011-07-31,2.0,79.97800000000001,hamilton,Lewis,Hamilton,British,Lewis Hamilton,McLaren,British,Hungaroring,Hungary,47.5789,19.2486,,Finished,146.0,2.0,3.0,0,1,0,1,0.16300000000001091,0.0,3.0,134.0,2,7.8,5.8,11.4,0.4,0.9,0.9,7.8,5.8,11.4,0.4,0.9,0.9,64,3,6
21038,851,2,4,9.0,14,,R,23,0.0,23,,,19.0,23.0,01:30.8,173.646,42,2011,11,11,Hungarian Grand Prix,2011-07-31,14.0,82.47,heidfeld,Nick,Heidfeld,German,Nick Heidfeld,Renault,French,Hungaroring,Hungary,47.5789,19.2486,,Heat shield fire,34.0,0.0,8.0,0,0,0,0,2.655000000000001,0.0,8.0,34.0,0,14.0,12.0,1.8,0.1,0.6,0.8,14.0,12.0,1.8,0.1,0.6,0.8,10,2,6
21024,851,3,131,8.0,7,9.0,9,9,2.0,69,,,64.0,9.0,01:24.9,185.86,11,2011,11,11,Hungarian Grand Prix,2011-07-31,7.0,81.098,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Hungaroring,Hungary,47.5789,19.2486,,+1 Lap,48.0,0.0,7.0,0,1,0,1,1.2830000000000013,0.0,7.0,46.0,0,8.4,7.0,4.0,0.0,0.6,0.9,8.4,7.0,4.0,0.0,0.6,0.9,29,3,2
21018,851,4,6,5.0,5,3.0,3,3,15.0,70,19.819,6422156.0,62.0,3.0,01:23.7,188.405,1,2011,11,11,Hungarian Grand Prix,2011-07-31,5.0,80.262,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Ferrari,Italian,Hungaroring,Hungary,47.5789,19.2486,,Finished,145.0,1.0,4.0,1,1,0,1,0.44700000000000273,0.0,4.0,130.0,1,5.8,3.4,15.8,0.5,0.9,0.9,5.8,3.4,15.8,0.5,0.9,0.9,29,3,6
21036,851,5,205,20.0,18,,R,21,0.0,55,,,54.0,17.0,01:27.1,180.972,47,2011,11,11,Hungarian Grand Prix,2011-07-31,19.0,84.362,kovalainen,Heikki,Kovalainen,Finnish,Heikki Kovalainen,Lotus,Malaysian,Hungaroring,Hungary,47.5789,19.2486,,Water leak,0.0,0.0,23.0,0,0,0,0,4.546999999999997,-1.0,23.0,0.0,0,19.2,18.0,0.0,0.0,0.0,0.6,19.2,18.0,0.0,0.0,0.0,0.6,29,3,2
21032,851,10,166,24.0,20,17.0,17,17,0.0,66,,,59.0,18.0,01:28.0,179.177,14,2011,11,11,Hungarian Grand Prix,2011-07-31,21.0,86.294,glock,Timo,Glock,German,Timo Glock,Virgin,British,Hungaroring,Hungary,47.5789,19.2486,,+4 Laps,0.0,0.0,24.0,0,0,0,1,6.478999999999999,-1.0,24.0,0.0,0,18.6,20.2,0.0,0.0,0.0,0.8,18.6,20.2,0.0,0.0,0.0,0.8,29,3,2
21021,851,13,6,6.0,4,6.0,6,6,8.0,70,+1:23.176,6485513.0,61.0,1.0,01:23.4,189.073,1,2011,11,11,Hungarian Grand Prix,2011-07-31,4.0,80.35,massa,Felipe,Massa,Brazilian,Felipe Massa,Ferrari,Italian,Hungaroring,Hungary,47.5789,19.2486,,Finished,70.0,0.0,6.0,0,1,0,1,0.5349999999999966,0.0,6.0,62.0,0,8.4,4.6,7.6,0.0,0.7,0.8,8.4,4.6,7.6,0.0,0.7,0.8,57,3,7
21039,851,15,205,21.0,19,,R,24,0.0,17,,,16.0,24.0,01:35.3,165.577,44,2011,11,11,Hungarian Grand Prix,2011-07-31,20.0,84.53399999999999,trulli,Jarno,Trulli,Italian,Jarno Trulli,Lotus,Malaysian,Hungaroring,Hungary,47.5789,19.2486,,Oil leak,0.0,0.0,19.0,0,0,0,0,4.718999999999994,-1.0,19.0,0.0,0,18.2,19.0,0.0,0.0,0.0,0.7,18.2,19.0,0.0,0.0,0.0,0.7,28,3,3
21029,851,16,10,14.0,8,14.0,14,14,0.0,68,,,66.0,12.0,01:25.6,184.292,12,2011,11,11,Hungarian Grand Prix,2011-07-31,8.0,81.445,sutil,Adrian,Sutil,German,Adrian Sutil,Force India,Indian,Hungaroring,Hungary,47.5789,19.2486,,+2 Laps,18.0,0.0,12.0,0,0,0,1,1.6299999999999955,0.0,12.0,18.0,0,10.8,11.4,3.2,0.0,0.4,0.9,10.8,11.4,3.2,0.0,0.4,0.9,64,3,6
21020,851,17,9,2.0,6,5.0,5,5,10.0,70,49.742,6452079.0,61.0,4.0,01:23.7,188.389,1,2011,11,11,Hungarian Grand Prix,2011-07-31,6.0,80.474,webber,Mark,Webber,Australian,Mark Webber,Red Bull,Austrian,Hungaroring,Hungary,47.5789,19.2486,,Finished,149.0,0.0,2.0,0,1,0,1,0.659000000000006,0.0,2.0,139.0,0,3.2,2.2,14.4,0.6,1.0,1.0,3.2,2.2,14.4,0.6,1.0,1.0,64,3,6
21016,851,18,1,4.0,3,1.0,1,1,25.0,70,46:42.3,6402337.0,58.0,6.0,01:23.9,187.898,1,2011,11,11,Hungarian Grand Prix,2011-07-31,3.0,80.024,button,Jenson,Button,British,Jenson Button,McLaren,British,Hungaroring,Hungary,47.5789,19.2486,,Finished,134.0,2.0,5.0,1,1,1,1,0.20900000000000318,0.0,5.0,109.0,1,10.4,5.4,9.6,0.4,0.8,0.8,10.4,5.4,9.6,0.4,0.8,0.8,29,3,7
21017,851,20,9,1.0,1,2.0,2,2,18.0,70,3.588,6405925.0,70.0,5.0,01:23.9,188.036,1,2011,11,11,Hungarian Grand Prix,2011-07-31,1.0,79.815,vettel,Sebastian,Vettel,German,Sebastian Vettel,Red Bull,Austrian,Hungaroring,Hungary,47.5789,19.2486,,Finished,234.0,6.0,1.0,1,1,0,1,0.0,0.0,1.0,216.0,6,2.0,1.6,19.6,0.9,1.0,1.0,2.0,1.6,19.6,0.9,1.0,1.0,46,3,7
21028,851,22,3,11.0,15,13.0,13,13,0.0,68,,,65.0,11.0,01:25.0,185.508,12,2011,11,11,Hungarian Grand Prix,2011-07-31,15.0,82.684,barrichello,Rubens,Barrichello,Brazilian,Rubens Barrichello,Williams,British,Hungaroring,Hungary,47.5789,19.2486,,+2 Laps,4.0,0.0,17.0,0,0,0,1,2.8689999999999998,0.0,16.0,4.0,0,13.2,13.8,0.8,0.0,0.2,0.7,13.2,13.8,0.8,0.0,0.2,0.7,29,3,6
21035,851,24,164,23.0,21,20.0,20,20,0.0,65,,,53.0,21.0,01:29.2,176.795,15,2011,11,11,Hungarian Grand Prix,2011-07-31,22.0,86.32300000000001,liuzzi,Vitantonio,Liuzzi,Italian,Vitantonio Liuzzi,HRT,Spanish,Hungaroring,Hungary,47.5789,19.2486,,+5 Laps,0.0,0.0,20.0,0,0,0,1,6.50800000000001,-1.0,20.0,0.0,0,18.2,22.2,0.0,0.0,0.0,0.7,18.2,22.2,0.0,0.0,0.0,0.7,10,1,2
21037,851,30,131,7.0,9,,R,22,0.0,26,,,19.0,22.0,01:29.8,175.667,6,2011,11,11,Hungarian Grand Prix,2011-07-31,9.0,81.852,michael_schumacher,Michael,Schumacher,German,Michael Schumacher,Mercedes,German,Hungaroring,Hungary,47.5789,19.2486,,Gearbox,32.0,0.0,10.0,0,0,0,0,2.037000000000006,0.0,10.0,32.0,0,12.0,8.8,3.6,0.0,0.6,0.8,12.0,8.8,3.6,0.0,0.6,0.8,29,1,3
21023,851,67,5,18.0,23,8.0,8,8,4.0,69,,,65.0,15.0,01:26.0,183.439,11,2011,11,11,Hungarian Grand Prix,2011-07-31,18.0,84.07,buemi,SÌ©bastien,Buemi,Swiss,SÌ©bastien Buemi,Toro Rosso,Italian,Hungaroring,Hungary,47.5789,19.2486,,+1 Lap,12.0,0.0,13.0,0,1,0,1,4.2549999999999955,5.0,15.0,8.0,0,13.8,18.2,0.4,0.0,0.4,0.9,13.8,18.2,0.4,0.0,0.4,0.9,46,2,6
21025,851,153,5,19.0,16,10.0,10,10,1.0,69,,,68.0,16.0,01:26.0,183.337,11,2011,11,11,Hungarian Grand Prix,2011-07-31,16.0,82.979,alguersuari,Jaime,Alguersuari,Spanish,Jaime Alguersuari,Toro Rosso,Italian,Hungaroring,Hungary,47.5789,19.2486,,+1 Lap,10.0,0.0,14.0,0,1,0,1,3.1640000000000015,0.0,13.0,9.0,0,11.6,19.0,1.8,0.0,0.3,0.8,11.6,19.0,1.8,0.0,0.3,0.8,37,2,7
21026,851,155,15,16.0,13,11.0,11,11,0.0,69,,,65.0,7.0,01:24.7,186.284,11,2011,11,11,Hungarian Grand Prix,2011-07-31,13.0,82.435,kobayashi,Kamui,Kobayashi,Japanese,Kamui Kobayashi,Sauber,Swiss,Hungaroring,Hungary,47.5789,19.2486,,+1 Lap,27.0,0.0,11.0,0,0,0,1,2.6200000000000045,0.0,11.0,27.0,0,11.8,12.8,3.6,0.0,0.7,0.8,11.8,12.8,3.6,0.0,0.7,0.8,29,1,2
21027,851,808,4,10.0,12,12.0,12,12,0.0,69,,,68.0,8.0,01:24.7,186.284,11,2011,11,11,Hungarian Grand Prix,2011-07-31,12.0,82.28399999999999,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,Renault,French,Hungaroring,Hungary,47.5789,19.2486,,+1 Lap,32.0,0.0,9.0,0,0,0,1,2.468999999999994,0.0,9.0,32.0,0,12.2,10.8,2.2,0.1,0.5,0.8,12.2,10.8,2.2,0.1,0.5,0.8,29,1,7
21031,851,813,3,12.0,17,16.0,16,16,0.0,68,,,56.0,13.0,01:25.7,183.981,12,2011,11,11,Hungarian Grand Prix,2011-07-31,17.0,83.84700000000001,maldonado,Pastor,Maldonado,Venezuelan,Pastor Maldonado,Williams,British,Hungaroring,Hungary,47.5789,19.2486,,+2 Laps,0.0,0.0,21.0,0,0,0,1,4.032000000000011,0.0,21.0,0.0,0,16.6,11.0,0.0,0.0,0.0,0.6,16.6,11.0,0.0,0.0,0.0,0.6,10,0,7
21022,851,814,10,15.0,11,7.0,7,7,6.0,69,,,65.0,14.0,01:25.9,183.529,11,2011,11,11,Hungarian Grand Prix,2011-07-31,11.0,82.256,resta,Paul,di Resta,British,Paul di Resta,Force India,Indian,Hungaroring,Hungary,47.5789,19.2486,,+1 Lap,8.0,0.0,16.0,0,1,0,1,2.4410000000000025,0.0,17.0,2.0,0,14.4,10.8,0.0,0.0,0.2,0.8,14.4,10.8,0.0,0.0,0.2,0.8,10,0,7
21030,851,815,15,17.0,10,15.0,15,15,0.0,68,,,67.0,10.0,01:25.0,185.55,12,2011,11,11,Hungarian Grand Prix,2011-07-31,10.0,82.157,perez,Sergio,PÌ©rez,Mexican,Sergio PÌ©rez,Sauber,Swiss,Hungaroring,Hungary,47.5789,19.2486,,+2 Laps,8.0,0.0,15.0,0,0,0,1,2.3419999999999987,0.0,14.0,8.0,0,12.4,11.0,1.6,0.0,0.2222222222222222,0.6666666666666666,12.4,11.0,1.6,0.0,0.3,0.7,9,0,3
21034,851,816,166,25.0,24,19.0,19,19,0.0,65,,,58.0,20.0,01:29.1,177.073,15,2011,11,11,Hungarian Grand Prix,2011-07-31,24.0,86.51,ambrosio,JÌ©rÌ«me,d'Ambrosio,Belgian,JÌ©rÌ«me d'Ambrosio,Virgin,British,Hungaroring,Hungary,47.5789,19.2486,,+5 Laps,0.0,0.0,22.0,0,0,0,1,6.695000000000007,0.0,22.0,0.0,0,17.4,22.0,0.0,0.0,0.0,0.9,17.4,22.0,0.0,0.0,0.0,0.9,10,0,3
21033,851,817,164,22.0,22,18.0,18,18,0.0,66,,,62.0,19.0,01:28.9,177.456,14,2011,11,11,Hungarian Grand Prix,2011-07-31,23.0,86.479,ricciardo,Daniel,Ricciardo,Australian,Daniel Ricciardo,HRT,Spanish,Hungaroring,Hungary,47.5789,19.2486,,+4 Laps,0.0,0.0,26.0,0,0,0,1,6.6640000000000015,-1.0,26.0,0.0,0,19.0,23.0,0.0,0.0,0.0,1.0,18.6,23.2,0.0,0.0,0.0,0.7,2,0,3
21061,852,1,1,3.0,2,,R,22,0.0,12,,,8.0,18.0,01:55.6,218.029,4,2011,12,13,Belgian Grand Prix,2011-08-28,2.0,108.72999999999999,hamilton,Lewis,Hamilton,British,Lewis Hamilton,McLaren,British,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,Collision,146.0,2.0,5.0,0,0,0,0,0.43199999999998795,0.0,3.0,146.0,2,7.4,4.4,12.2,0.3,0.9,0.9,7.4,4.4,12.2,0.3,0.9,0.9,65,3,6
21045,852,3,131,8.0,5,6.0,6,6,8.0,44,48.674,5253567.0,39.0,8.0,01:52.3,224.601,1,2011,12,13,Belgian Grand Prix,2011-08-28,5.0,110.55199999999999,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,Finished,56.0,0.0,7.0,0,1,0,1,2.2539999999999907,0.0,7.0,48.0,0,8.0,7.0,4.4,0.0,0.7,1.0,8.0,7.0,4.4,0.0,0.7,1.0,30,3,2
21043,852,4,6,5.0,8,4.0,4,4,12.0,44,13.022,5217915.0,41.0,5.0,01:51.1,226.937,1,2011,12,13,Belgian Grand Prix,2011-08-28,8.0,111.251,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Ferrari,Italian,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,Finished,157.0,1.0,3.0,0,1,0,1,2.953000000000003,0.0,4.0,145.0,1,6.0,3.6,15.2,0.6,0.9,0.9,6.0,3.6,15.2,0.6,0.9,0.9,30,3,6
21054,852,5,205,20.0,16,15.0,15,15,0.0,43,,,35.0,15.0,01:54.1,221.08,11,2011,12,13,Belgian Grand Prix,2011-08-28,17.0,126.78,kovalainen,Heikki,Kovalainen,Finnish,Heikki Kovalainen,Lotus,Malaysian,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,+1 Lap,0.0,0.0,24.0,0,0,0,1,18.482,-1.0,23.0,0.0,0,20.6,18.2,0.0,0.0,0.0,0.6,20.6,18.2,0.0,0.0,0.0,0.6,30,3,2
21057,852,10,166,24.0,19,18.0,18,18,0.0,43,,,37.0,20.0,01:56.5,216.358,11,2011,12,13,Belgian Grand Prix,2011-08-28,20.0,129.566,glock,Timo,Glock,German,Timo Glock,Virgin,British,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,+1 Lap,0.0,0.0,25.0,0,0,0,1,21.268,-1.0,24.0,0.0,0,17.4,20.2,0.0,0.0,0.0,0.8,17.4,20.2,0.0,0.0,0.0,0.8,30,3,2
21047,852,13,6,6.0,4,8.0,8,8,4.0,44,+1:06.076,5270969.0,42.0,7.0,01:51.6,226.008,1,2011,12,13,Belgian Grand Prix,2011-08-28,4.0,110.256,massa,Felipe,Massa,Brazilian,Felipe Massa,Ferrari,Italian,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,Finished,74.0,0.0,6.0,0,1,0,1,1.9579999999999984,0.0,6.0,70.0,0,5.4,4.2,9.2,0.0,0.7,0.8,5.4,4.2,9.2,0.0,0.7,0.8,58,2,7
21053,852,15,205,21.0,18,14.0,14,14,0.0,43,,,38.0,17.0,01:54.6,220.076,11,2011,12,13,Belgian Grand Prix,2011-08-28,19.0,128.773,trulli,Jarno,Trulli,Italian,Jarno Trulli,Lotus,Malaysian,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,+1 Lap,0.0,0.0,20.0,0,0,0,1,20.474999999999994,-1.0,19.0,0.0,0,19.4,19.2,0.0,0.0,0.0,0.7,19.4,19.2,0.0,0.0,0.0,0.7,29,3,3
21046,852,16,10,14.0,15,7.0,7,7,6.0,44,59.713,5264606.0,33.0,10.0,01:52.6,223.946,1,2011,12,13,Belgian Grand Prix,2011-08-28,15.0,126.0,sutil,Adrian,Sutil,German,Adrian Sutil,Force India,Indian,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,Finished,24.0,0.0,12.0,0,1,0,1,17.701999999999998,0.0,12.0,18.0,0,12.2,10.2,2.0,0.0,0.3,0.9,12.2,10.2,2.0,0.0,0.3,0.9,65,3,6
21041,852,17,9,2.0,3,2.0,2,2,18.0,44,3.741,5208634.0,33.0,1.0,01:49.9,229.465,1,2011,12,13,Belgian Grand Prix,2011-08-28,3.0,109.376,webber,Mark,Webber,Australian,Mark Webber,Red Bull,Austrian,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,Finished,167.0,0.0,2.0,1,1,0,1,1.078000000000003,0.0,2.0,149.0,0,3.4,2.8,14.0,0.6,1.0,1.0,3.4,2.8,14.0,0.6,1.0,1.0,65,3,6
21042,852,18,1,4.0,13,3.0,3,3,15.0,44,9.669,5214562.0,39.0,2.0,01:50.1,229.092,1,2011,12,13,Belgian Grand Prix,2011-08-28,13.0,121.813,button,Jenson,Button,British,Jenson Button,McLaren,British,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,Finished,149.0,2.0,4.0,1,1,0,1,13.515,0.0,5.0,134.0,2,10.0,5.6,11.6,0.5,0.8,0.8,10.0,5.6,11.6,0.5,0.8,0.8,30,3,7
21040,852,20,9,1.0,1,1.0,1,1,25.0,44,26:44.9,5204893.0,36.0,4.0,01:50.5,228.285,1,2011,12,13,Belgian Grand Prix,2011-08-28,1.0,108.298,vettel,Sebastian,Vettel,German,Sebastian Vettel,Red Bull,Austrian,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,Finished,259.0,7.0,1.0,1,1,1,1,0.0,0.0,1.0,234.0,6,2.2,1.6,18.2,0.9,1.0,1.0,2.2,1.6,18.2,0.9,1.0,1.0,47,3,7
21055,852,22,3,11.0,14,16.0,16,16,0.0,43,,,42.0,3.0,01:50.4,228.341,11,2011,12,13,Belgian Grand Prix,2011-08-28,14.0,125.72,barrichello,Rubens,Barrichello,Brazilian,Rubens Barrichello,Williams,British,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,+1 Lap,4.0,0.0,17.0,0,0,0,1,17.421999999999997,0.0,17.0,4.0,0,14.0,14.6,0.4,0.0,0.2,0.8,14.0,14.6,0.4,0.0,0.2,0.8,30,3,6
21058,852,24,164,23.0,22,19.0,19,19,0.0,43,,,42.0,22.0,01:58.1,213.57,11,2011,12,13,Belgian Grand Prix,2011-08-28,22.0,131.61599999999999,liuzzi,Vitantonio,Liuzzi,Italian,Vitantonio Liuzzi,HRT,Spanish,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,+1 Lap,0.0,0.0,21.0,0,0,0,1,23.317999999999984,0.0,20.0,0.0,0,19.0,21.8,0.0,0.0,0.0,0.8,19.0,21.8,0.0,0.0,0.0,0.8,11,1,2
21044,852,30,131,7.0,24,5.0,5,5,10.0,44,47.464,5252357.0,34.0,6.0,01:51.1,226.876,1,2011,12,13,Belgian Grand Prix,2011-08-28,,,michael_schumacher,Michael,Schumacher,German,Michael Schumacher,Mercedes,German,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139,,Finished,42.0,0.0,8.0,0,1,0,1,,,10.0,32.0,0,12.0,9.6,3.6,0.0,0.6,0.8,12.0,9.6,3.6,0.0,0.6,0.8,30,1,3
